"","NOC","Year","NumAthletes","PctFemale","AvgAge","AvgHeight","AvgWeight","AvgOlympicExp","PctAchievPrevGames","PctPastMedals","Target"
"675","ECU","1992","13","0.538461538461538","25.3846153846154","162","55.5555555555556","1.38461538461538","0","0","0"
"676","ECU","1996","19","0.105263157894737","25.3157894736842","173.4","68.2","1.21052631578947","0","0","0.0526315789473684"
"677","ECU","2000","10","0.3","28","170.7","72.6","1.8","0.1","0.1","0"
"678","ECU","2004","16","0.3125","27.5625","170.5625","66.625","1.625","0","0.0625","0"
"679","ECU","2008","25","0.32","26.36","170.04","65.88","1.64","0","0.04","0.04"
"680","ECU","2012","36","0.361111111111111","24.9722222222222","171.222222222222","66.3333333333333","1.25","0","0","0"
"681","EGY","1906","3","0","","","","1","0","0","0"
"682","EGY","1920","18","0","27","","74","1","0","0","0"
"683","EGY","1924","25","0","25.2857142857143","","74","1.32","0","0","0"
"684","EGY","1928","32","0","25","172","86.5","1.28125","0","0","0.125"
"685","EGY","1936","53","0","23.7441860465116","171.333333333333","73.2727272727273","1.07547169811321","0","0","0.0943396226415094"
"686","EGY","1948","88","0","26.1521739130435","","71.25","1.125","0.0227272727272727","0.0227272727272727","0.0568181818181818"
"687","EGY","1952","108","0","26.4848484848485","","70.8333333333333","1.37037037037037","0.00925925925925926","0.00925925925925926","0.00925925925925926"
"688","EGY","1956","3","0","30.5","","","1.66666666666667","0","0","0"
"689","EGY","1964","73","0","25.6301369863014","178.8","75.8","1.34246575342466","0","0","0"
"690","EGY","1968","30","0","25.448275862069","176.227272727273","75.3478260869565","1.46666666666667","0","0","0"
"691","EGY","1972","23","0","24.0434782608696","176.695652173913","71.3913043478261","1.08695652173913","0","0","0"
"692","EGY","1976","26","0","24.6923076923077","183.192307692308","74.1538461538462","1.23076923076923","0","0","0"
"693","EGY","1984","114","0.0526315789473684","24.5185185185185","178.652173913043","78.3978494623656","1.01754385964912","0","0","0.0087719298245614"
"694","EGY","1988","49","0.0204081632653061","24.1428571428571","181.270833333333","81.6122448979592","1.3469387755102","0.0204081632653061","0.0204081632653061","0"
"695","EGY","1992","75","0.04","24.0666666666667","178.863636363636","81.24","1.21333333333333","0","0","0"
"696","EGY","1996","29","0.0689655172413793","25.448275862069","187.055555555556","90.8947368421053","1.55172413793103","0","0","0"
"697","EGY","2000","89","0.168539325842697","24.7640449438202","181.402298850575","80.6091954022989","1.31460674157303","0","0","0"
"698","EGY","2004","97","0.164948453608247","25.1752577319588","178.824742268041","79.0412371134021","1.28865979381443","0","0","0.0515463917525773"
"699","EGY","2008","100","0.26","25.57","179.346666666667","78.3376623376623","1.37","0.01","0.01","0.01"
"700","EGY","2012","109","0.311926605504587","24.4311926605505","174.342592592593","72.214953271028","1.42201834862385","0.018348623853211","0.0275229357798165","0.018348623853211"
"701","ERI","2000","3","0.333333333333333","21.6666666666667","167.666666666667","53","1","0","0","0"
"702","ERI","2004","4","0.25","23.5","163.25","51.25","1.5","0","0","0.25"
"703","ERI","2008","10","0.2","25.4","168.1","54.9","1.5","0.1","0.1","0"
"704","ERI","2012","12","0.0833333333333333","24.1666666666667","174.083333333333","59.5833333333333","1.58333333333333","0","0.0833333333333333","0"
"705","ESA","1932","1","0","32","","","1","0","0","0"
"706","ESA","1968","60","0.133333333333333","24.9333333333333","170.166666666667","63.9523809523809","1","0","0","0"
"707","ESA","1972","11","0","33.8333333333333","173.2","72.4","1.27272727272727","0","0","0"
"708","ESA","1984","10","0.1","22.7","170.777777777778","67.1111111111111","1","0","0","0"
"709","ESA","1988","6","0.166666666666667","23","164.166666666667","60.1666666666667","1.5","0","0","0"
"710","ESA","1992","4","0.25","22.25","181.5","86","1.25","0","0","0"
"711","ESA","1996","8","0.25","24.875","171.5","63","1.25","0","0","0"
"712","ESA","2000","8","0.5","25.375","169.5","64.625","1.25","0","0","0"
"713","ESA","2004","7","0.714285714285714","24.4285714285714","165.142857142857","62.8571428571429","1.14285714285714","0","0","0"
"714","ESA","2008","11","0.636363636363636","25","167.090909090909","63.9090909090909","1.45454545454545","0","0","0"
"715","ESA","2012","10","0.5","23.2","169.7","65.7","1.3","0","0","0"
"716","ESP","1900","9","0","28.7142857142857","","","1","0","0","0.222222222222222"
"717","ESP","1920","58","0","24.9818181818182","177.6","71.6","1","0","0","0.396551724137931"
"718","ESP","1924","95","0.0210526315789474","26.1529411764706","175.5","69","1.14736842105263","0.0631578947368421","0.0631578947368421","0"
"719","ESP","1928","82","0","25.6376811594203","173.333333333333","55","1.18292682926829","0","0.0121951219512195","0.0365853658536585"
"720","ESP","1932","7","0","41.6666666666667","","","1.42857142857143","0","0","0.142857142857143"
"721","ESP","1948","65","0","30.280701754386","174","76.25","1.04615384615385","0.0153846153846154","0.0153846153846154","0.0461538461538462"
"722","ESP","1952","29","0","28.1034482758621","172","79","1.24137931034483","0.0689655172413793","0.0689655172413793","0.0344827586206897"
"723","ESP","1956","6","0","38.1666666666667","175","73.5","1.33333333333333","0","0","0"
"724","ESP","1960","144","0.0763888888888889","25.4375","175.123076923077","72.1212121212121","1.0625","0.00694444444444444","0.00694444444444444","0.0972222222222222"
"725","ESP","1964","51","0.0588235294117647","24.1372549019608","173.294117647059","69.0196078431373","1.35294117647059","0.176470588235294","0.176470588235294","0"
"726","ESP","1968","122","0.0163934426229508","24.5123966942149","177.05504587156","72.697247706422","1.26229508196721","0","0.040983606557377","0"
"727","ESP","1972","123","0.040650406504065","24.9262295081967","176.388429752066","74.075","1.29268292682927","0","0","0.00813008130081301"
"728","ESP","1976","113","0.0884955752212389","24.2300884955752","173.284403669725","71.1834862385321","1.39823008849558","0.00884955752212389","0.00884955752212389","0.0530973451327434"
"729","ESP","1980","155","0.0580645161290323","23.8258064516129","179.324675324675","75.2207792207792","1.29032258064516","0.0193548387096774","0.0193548387096774","0.154838709677419"
"730","ESP","1984","179","0.0893854748603352","24.9217877094972","177.720670391061","73.5642458100559","1.52513966480447","0.0837988826815642","0.100558659217877","0.106145251396648"
"731","ESP","1988","229","0.126637554585153","24.7554585152838","178.401746724891","72.6726457399103","1.45851528384279","0.0480349344978166","0.0655021834061135","0.0218340611353712"
"732","ESP","1992","422","0.296208530805687","24.5568720379147","177.787456445993","72.0216606498195","1.35781990521327","0.00947867298578199","0.023696682464455","0.163507109004739"
"733","ESP","1996","289","0.328719723183391","25.7716262975779","175.535211267606","69.4770318021201","1.63321799307958","0.117647058823529","0.124567474048443","0.228373702422145"
"734","ESP","2000","321","0.327102803738318","26.3551401869159","176.461059190031","70.6323987538941","1.61059190031153","0.115264797507788","0.168224299065421","0.130841121495327"
"735","ESP","2004","316","0.439873417721519","26.6107594936709","175.825949367089","71.0601265822785","1.60126582278481","0.0506329113924051","0.126582278481013","0.0917721518987342"
"736","ESP","2008","283","0.424028268551237","27.1625441696113","177.007067137809","71.5936395759717","1.71378091872792","0.0530035335689046","0.102473498233216","0.236749116607774"
"737","ESP","2012","278","0.39568345323741","27.0395683453237","177.5","72.5018050541516","1.63309352517986","0.10431654676259","0.136690647482014","0.223021582733813"
"738","EST","1920","14","0","25.3571428571429","172.571428571429","71.2222222222222","1.14285714285714","0","0","0.214285714285714"
"739","EST","1924","38","0","24.2631578947368","174.25","72.4230769230769","1.15789473684211","0.0526315789473684","0.0526315789473684","0.157894736842105"
"740","EST","1928","20","0","26.1","174.714285714286","80.2857142857143","1.4","0.05","0.05","0.45"
"741","EST","1932","2","0","31","169","66","2","0.5","0.5","0"
"742","EST","1936","33","0","24.969696969697","181.421052631579","81.7058823529412","1.09090909090909","0.0606060606060606","0.0606060606060606","0.181818181818182"
"743","EST","1992","37","0.108108108108108","24.4324324324324","182.405405405405","81.3513513513514","1.18918918918919","0.108108108108108","0.135135135135135","0.0810810810810811"
"744","EST","1996","43","0.186046511627907","27.7441860465116","183.186046511628","82.953488372093","1.62790697674419","0.0697674418604651","0.186046511627907","0"
"745","EST","2000","33","0.0606060606060606","27.4848484848485","184.757575757576","84.8484848484848","2.06060606060606","0","0.121212121212121","0.0909090909090909"
"746","EST","2004","42","0.261904761904762","26.2857142857143","183.952380952381","83.0476190476191","1.71428571428571","0.0714285714285714","0.0714285714285714","0.0714285714285714"
"747","EST","2008","47","0.276595744680851","25.3191489361702","184.276595744681","83.3191489361702","1.61702127659574","0.0425531914893617","0.0425531914893617","0.0638297872340425"
"748","EST","2012","32","0.28125","27.03125","183.53125","86.1875","1.75","0.0625","0.09375","0.0625"
"749","ETH","1956","12","0","22","168.75","61.75","1","0","0","0"
"750","ETH","1960","10","0","27.2","172.6","62.8","1.3","0","0","0.1"
"751","ETH","1964","12","0","25","170.833333333333","60.5833333333333","1.16666666666667","0.0833333333333333","0.0833333333333333","0.0833333333333333"
"752","ETH","1968","18","0","26.6111111111111","173.555555555556","60.7777777777778","1.66666666666667","0.0555555555555556","0.111111111111111","0.111111111111111"
"753","ETH","1972","31","0","26.1290322580645","174.064516129032","60.3870967741936","1.38709677419355","0.032258064516129","0.032258064516129","0.0645161290322581"
"754","ETH","1980","41","0.0487804878048781","25.390243902439","172.487804878049","59.2682926829268","1.1219512195122","0.024390243902439","0.024390243902439","0.0731707317073171"
"755","ETH","1992","20","0.3","21.7857142857143","166.888888888889","56.2222222222222","1","0","0","0.15"
"756","ETH","1996","18","0.444444444444444","23.2777777777778","165.625","53.5","1.27777777777778","0.111111111111111","0.111111111111111","0.166666666666667"
"757","ETH","2000","26","0.423076923076923","22.8461538461538","167.846153846154","53.7307692307692","1.42307692307692","0.115384615384615","0.192307692307692","0.307692307692308"
"758","ETH","2004","26","0.461538461538462","22.9615384615385","166.884615384615","52.0769230769231","1.38461538461538","0.0769230769230769","0.153846153846154","0.269230769230769"
"759","ETH","2008","27","0.481481481481481","23.8148148148148","166.111111111111","51.8148148148148","1.48148148148148","0.222222222222222","0.333333333333333","0.185185185185185"
"760","ETH","2012","33","0.454545454545455","23.7272727272727","170.9375","54.96875","1.45454545454545","0.0909090909090909","0.181818181818182","0.212121212121212"
"761","EUN","1992","475","0.347368421052632","25.271186440678","180.002673796791","76.8386243386243","1.33894736842105","0.181052631578947","0.2","0.423157894736842"
"762","FIJ","1956","5","0","21","192","88","1","0","0","0"
"763","FIJ","1960","2","0","25.5","189","83","1.5","0","0","0"
"764","FIJ","1968","1","0","36","","","1","0","0","0"
"765","FIJ","1972","2","0","24","169.5","66","1","0","0","0"
"766","FIJ","1976","2","0.5","24","167","56","1","0","0","0"
"767","FIJ","1984","14","0.214285714285714","28.1428571428571","176.428571428571","74","1.07142857142857","0","0","0"
"768","FIJ","1988","23","0.173913043478261","27.1304347826087","177.086956521739","72.0869565217391","1.39130434782609","0","0","0"
"769","FIJ","1992","18","0.222222222222222","25.3888888888889","178.714285714286","77.3571428571429","1.61111111111111","0","0","0"
"770","FIJ","1996","17","0.176470588235294","23.5882352941176","177.230769230769","77.7142857142857","1.29411764705882","0","0","0"
"771","FIJ","2000","7","0.428571428571429","25.1428571428571","176.142857142857","81","2.57142857142857","0","0","0"
"772","FIJ","2004","8","0.5","26.75","176.875","78.5","1.625","0","0","0"
"773","FIJ","2008","6","0.333333333333333","30.8333333333333","181","76.6666666666667","2.16666666666667","0","0","0"
"774","FIJ","2012","9","0.333333333333333","25.1111111111111","175.555555555556","80","1.33333333333333","0","0","0"
"775","FIN","1906","4","0","27","180","91","1","0","0","1"
"776","FIN","1908","64","0","24.2380952380952","178.909090909091","77.9090909090909","1.03125","0.03125","0.03125","0.46875"
"777","FIN","1912","166","0.0120481927710843","26.8915662650602","176.571428571429","76.1481481481482","1.10843373493976","0.0301204819277108","0.036144578313253","0.403614457831325"
"778","FIN","1920","64","0.015625","30.296875","175.228571428571","73.7428571428571","1.328125","0.109375","0.109375","0.734375"
"779","FIN","1924","121","0","28.6776859504132","175.816666666667","71.2881355932203","1.38842975206612","0.206611570247934","0.239669421487603","0.363636363636364"
"780","FIN","1928","70","0.0285714285714286","25.9285714285714","175.071428571429","69.925","1.41428571428571","0.228571428571429","0.3","0.342857142857143"
"781","FIN","1932","40","0","26.725","175.727272727273","71.71875","1.55","0.225","0.375","0.625"
"782","FIN","1936","108","0.0462962962962963","28.037037037037","175.803921568627","71.68","1.34259259259259","0.166666666666667","0.231481481481481","0.25"
"783","FIN","1948","131","0.0458015267175573","31.5572519083969","176.44776119403","71.2714285714286","1.08396946564885","0.0229007633587786","0.0458015267175573","0.198473282442748"
"784","FIN","1952","258","0.116279069767442","27.515503875969","176.85549132948","71.7514792899408","1.2093023255814","0.0426356589147287","0.0542635658914729","0.147286821705426"
"785","FIN","1956","72","0.0138888888888889","27.6388888888889","177.118644067797","72.3898305084746","1.40277777777778","0.111111111111111","0.111111111111111","0.347222222222222"
"786","FIN","1960","118","0.0847457627118644","26.7372881355932","176.101694915254","70.8983050847458","1.42372881355932","0.127118644067797","0.144067796610169","0.0508474576271186"
"787","FIN","1964","89","0.0561797752808989","26.438202247191","178.52808988764","74.7191011235955","1.51685393258427","0.0674157303370786","0.157303370786517","0.0561797752808989"
"788","FIN","1968","66","0.0909090909090909","25.4090909090909","175.969696969697","74.3787878787879","1.42424242424242","0.0454545454545455","0.0909090909090909","0.0606060606060606"
"789","FIN","1972","97","0.0721649484536082","27.360824742268","178.216494845361","77","1.39175257731959","0.0206185567010309","0.0206185567010309","0.0927835051546392"
"790","FIN","1976","86","0.0697674418604651","26.6744186046512","180.488372093023","78.2325581395349","1.3953488372093","0.0465116279069767","0.0465116279069767","0.0581395348837209"
"791","FIN","1980","106","0.0566037735849057","25.9528301886792","179.066037735849","75.5660377358491","1.41509433962264","0.0377358490566038","0.0566037735849057","0.0849056603773585"
"792","FIN","1984","86","0.151162790697674","26.3837209302326","178.186046511628","73.9302325581395","1.5","0.0465116279069767","0.0697674418604651","0.13953488372093"
"793","FIN","1988","78","0.243589743589744","27.1666666666667","177.653846153846","75.4615384615385","1.57692307692308","0.102564102564103","0.153846153846154","0.0512820512820513"
"794","FIN","1992","88","0.318181818181818","26.3068181818182","177.772727272727","74.3409090909091","1.5","0.0340909090909091","0.0909090909090909","0.0795454545454545"
"795","FIN","1996","76","0.381578947368421","26.5263157894737","177.92","75.32","1.68421052631579","0.0657894736842105","0.118421052631579","0.0526315789473684"
"796","FIN","2000","70","0.428571428571429","26.7285714285714","176.485714285714","73.9714285714286","1.47142857142857","0.0285714285714286","0.0428571428571429","0.0714285714285714"
"797","FIN","2004","53","0.320754716981132","27.5471698113208","179.867924528302","79.9433962264151","1.69811320754717","0.0566037735849057","0.0754716981132075","0.0377358490566038"
"798","FIN","2008","57","0.456140350877193","27.0175438596491","177.719298245614","75.5964912280702","1.50877192982456","0","0.0350877192982456","0.087719298245614"
"799","FIN","2012","56","0.482142857142857","28.0357142857143","175.821428571429","69.9107142857143","1.60714285714286","0.0357142857142857","0.0357142857142857","0.0892857142857143"
"800","FRA","1896","14","0","19.8","","","1","0","0","0.642857142857143"
"801","FRA","1900","742","0.0161725067385445","28.9623287671233","170.090909090909","68","1.00269541778976","0.00134770889487871","0.00134770889487871","0.285714285714286"
"802","FRA","1904","1","0","","","","1","0","0","1"
"803","FRA","1906","60","0.0166666666666667","27.7857142857143","172.75","69.5","1.18333333333333","0.0833333333333333","0.0833333333333333","0.816666666666667"
"804","FRA","1908","208","0","27.9607843137255","174.846153846154","70.5714285714286","1.13461538461538","0.0336538461538462","0.0528846153846154","0.1875"
"805","FRA","1912","121","0.00826446280991736","29.6218487394958","174.6875","80.5","1.21487603305785","0.0826446280991736","0.0991735537190083","0.190082644628099"
"806","FRA","1920","309","0.0258899676375405","28.7677725118483","172.666666666667","71.7027027027027","1.13592233009709","0.0226537216828479","0.0420711974110032","0.40453074433657"
"807","FRA","1924","402","0.0771144278606965","30.2053872053872","173.393442622951","74.8615384615385","1.16666666666667","0.054726368159204","0.0646766169154229","0.248756218905473"
"808","FRA","1928","256","0.140625","29.4906832298137","174.727272727273","73.2285714285714","1.27734375","0.0546875","0.078125","0.1875"
"809","FRA","1932","103","0.058252427184466","36.1595744680851","172.689655172414","74.2","1.27184466019417","0.0970873786407767","0.12621359223301","0.359223300970874"
"810","FRA","1936","201","0.054726368159204","27.2786069651741","175.588235294118","74.2553191489362","1.27363184079602","0.0895522388059701","0.129353233830846","0.189054726368159"
"811","FRA","1948","316","0.117088607594937","29.0352941176471","176.988888888889","72.3170731707317","1.08860759493671","0.0158227848101266","0.0253164556962025","0.215189873417722"
"812","FRA","1952","245","0.126530612244898","27.1611570247934","177.831325301205","72.8088235294118","1.35918367346939","0.0693877551020408","0.0897959183673469","0.155102040816327"
"813","FRA","1956","145","0.124137931034483","26.4380165289256","177.75","73.6923076923077","1.51034482758621","0.096551724137931","0.16551724137931","0.227586206896552"
"814","FRA","1960","238","0.117647058823529","25.9663865546218","175.042016806723","71.4789915966387","1.3781512605042","0.046218487394958","0.0882352941176471","0.0504201680672269"
"815","FRA","1964","138","0.144927536231884","24.963768115942","176.485074626866","71.8346456692913","1.48550724637681","0.0507246376811594","0.0797101449275362","0.217391304347826"
"816","FRA","1968","200","0.155","24.79","175.929648241206","71.7085427135678","1.29","0.07","0.075","0.12"
"817","FRA","1972","227","0.13215859030837","25.0044247787611","176.821917808219","72.5211267605634","1.29955947136564","0.0704845814977974","0.0969162995594714","0.092511013215859"
"818","FRA","1976","206","0.140776699029126","25.1553398058252","175.79702970297","70.7128712871287","1.44660194174757","0.0631067961165049","0.106796116504854","0.0922330097087379"
"819","FRA","1980","121","0.190082644628099","23.7685950413223","177.396694214876","70.9173553719008","1.30578512396694","0.0578512396694215","0.0578512396694215","0.231404958677686"
"820","FRA","1984","238","0.205882352941176","24.655462184874","178.128755364807","71.1205357142857","1.26470588235294","0.046218487394958","0.0630252100840336","0.281512605042017"
"821","FRA","1988","266","0.278195488721804","25.3396226415094","177.424812030075","70.6315789473684","1.31954887218045","0.0827067669172932","0.093984962406015","0.109022556390977"
"822","FRA","1992","339","0.289085545722714","26.2035398230088","177.796460176991","72.0442477876106","1.48672566371681","0.0530973451327434","0.0884955752212389","0.165191740412979"
"823","FRA","1996","299","0.341137123745819","26.2742474916388","176.752508361204","70.0367892976589","1.48829431438127","0.0735785953177258","0.100334448160535","0.163879598662207"
"824","FRA","2000","336","0.37202380952381","26.7738095238095","178.1875","71.5833333333333","1.51488095238095","0.0952380952380952","0.12797619047619","0.18452380952381"
"825","FRA","2004","308","0.366883116883117","26.8636363636364","177.964285714286","71.4902597402597","1.49350649350649","0.0681818181818182","0.0909090909090909","0.168831168831169"
"826","FRA","2008","309","0.391585760517799","26.9644012944984","178.318181818182","71.6915584415584","1.58899676375405","0.0841423948220065","0.12621359223301","0.242718446601942"
"827","FRA","2012","324","0.438271604938272","26.9938271604938","178.328173374613","71.9659442724458","1.57098765432099","0.117283950617284","0.157407407407407","0.246913580246914"
"828","FRG","1968","275","0.156363636363636","25.9272727272727","178.821818181818","76.0109090909091","1.38545454545455","0.109090909090909","0.16","0.185454545454545"
"829","FRG","1972","424","0.195754716981132","25.4764150943396","179.040094339623","75.0707547169811","1.34433962264151","0.0683962264150943","0.110849056603774","0.231132075471698"
"830","FRG","1976","290","0.196551724137931","25.1","179.649122807018","75.3087719298246","1.40689655172414","0.120689655172414","0.148275862068966","0.255172413793103"
"831","FRG","1984","390","0.315384615384615","24.6","180.317948717949","75.0102564102564","1.15641025641026","0.0461538461538462","0.0666666666666667","0.392307692307692"
"832","FRG","1988","347","0.296829971181556","25.135446685879","180.363112391931","74.9164265129683","1.36887608069164","0.155619596541787","0.181556195965418","0.325648414985591"
"833","FSM","2000","5","0.4","22","157.25","53","1","0","0","0"
"834","FSM","2004","5","0.4","22.6","164","58.4","1.4","0","0","0"
"835","FSM","2008","5","0.4","22.6","163.2","62.4","1.4","0","0","0"
"836","FSM","2012","6","0.333333333333333","27.5","165.5","64.1666666666667","2","0","0","0"
"837","GAB","1972","1","0","33","169","57","1","0","0","0"
"838","GAB","1984","4","0.5","21.25","167.5","65.25","1","0","0","0"
"839","GAB","1988","2","0.5","21.5","164","57","1.5","0","0","0"
"840","GAB","1992","5","0.2","23.8","175","69","1","0","0","0"
"841","GAB","1996","7","0.142857142857143","27.1428571428571","171.714285714286","64.7142857142857","1.28571428571429","0","0","0"
"842","GAB","2000","5","0.4","26.6","172.666666666667","82.6","1.6","0","0","0"
"843","GAB","2004","5","0.4","24","169.4","69.6","1.6","0","0","0"
"844","GAB","2008","4","0.5","25.5","168.5","64.5","1.25","0","0","0"
"845","GAB","2012","21","0.0952380952380952","21.8571428571429","172.761904761905","71.5714285714286","1.14285714285714","0","0","0.0476190476190476"
"846","GAM","1984","10","0.4","25.25","170.6","64.5555555555556","1","0","0","0"
"847","GAM","1988","6","0.166666666666667","23.5","170.333333333333","69.8333333333333","1.33333333333333","0","0","0"
"848","GAM","1992","5","0","24.6","172","65","1.6","0","0","0"
"849","GAM","1996","9","0.111111111111111","22","168","60.6","1.44444444444444","0","0","0"
"850","GAM","2000","2","0.5","22","165","55.5","2","0","0","0"
"851","GAM","2004","2","0.5","23","177","61.5","2","0","0","0"
"852","GAM","2008","3","0.333333333333333","21.3333333333333","167","77.5","1","0","0","0"
"853","GAM","2012","2","0.5","22","156","68","1.5","0","0","0"
"854","GBR","1896","14","0","24.2727272727273","188","102","1","0","0","0.571428571428571"
"855","GBR","1900","110","0.00909090909090909","29.8571428571429","181.5","83.3333333333333","1.01818181818182","0","0","0.863636363636364"
"856","GBR","1904","6","0","28","187","80.5","1","0","0","0.333333333333333"
"857","GBR","1906","50","0","27.7073170731707","179","74.7272727272727","1.12","0.04","0.04","0.74"
"858","GBR","1908","745","0.0523489932885906","29.6913827655311","174.173076923077","77.7191011235955","1.03087248322148","0.0241610738255034","0.025503355704698","0.476510067114094"
"859","GBR","1912","277","0.036101083032491","28.970479704797","176.695652173913","78","1.30685920577617","0.155234657039711","0.166064981949458","0.574007220216607"
"860","GBR","1920","236","0.0677966101694915","30.0883977900553","176.76","77.6538461538462","1.32203389830508","0.152542372881356","0.220338983050847","0.449152542372881"
"861","GBR","1924","269","0.104089219330855","28.6777251184834","177.133333333333","71.6296296296296","1.29368029739777","0.0743494423791822","0.130111524163569","0.230483271375465"
"862","GBR","1928","234","0.132478632478632","30.3128205128205","177.260869565217","71.8947368421053","1.35897435897436","0.0598290598290598","0.111111111111111","0.235042735042735"
"863","GBR","1932","107","0.158878504672897","33.1747572815534","173.870967741935","65.5384615384615","1.36448598130841","0.0654205607476635","0.0934579439252336","0.308411214953271"
"864","GBR","1936","208","0.177884615384615","25.6923076923077","174.837837837838","65.5757575757576","1.20673076923077","0.0673076923076923","0.0961538461538462","0.173076923076923"
"865","GBR","1948","407","0.16953316953317","32.6040462427746","174.717391304348","67.8518518518518","1.1031941031941","0.00982800982800983","0.0147420147420147","0.144963144963145"
"866","GBR","1952","257","0.171206225680934","26.7743190661479","174.310344827586","67.1612903225806","1.2568093385214","0.0389105058365759","0.0428015564202335","0.120622568093385"
"867","GBR","1956","197","0.147208121827411","26.6903553299492","175.473684210526","68.3924050632911","1.39593908629442","0.0558375634517767","0.0710659898477157","0.233502538071066"
"868","GBR","1960","253","0.185770750988142","25.395256916996","176.625514403292","71.3744855967078","1.28853754940711","0.0395256916996047","0.0474308300395257","0.102766798418972"
"869","GBR","1964","204","0.215686274509804","25.4166666666667","175.807881773399","70.6421568627451","1.31372549019608","0.0637254901960784","0.0686274509803922","0.132352941176471"
"870","GBR","1968","225","0.222222222222222","25.6266666666667","176.882352941176","71.4389140271493","1.30222222222222","0.04","0.0577777777777778","0.0844444444444444"
"871","GBR","1972","284","0.26056338028169","25.5598591549296","175.864285714286","70.9236363636364","1.33802816901408","0.0211267605633803","0.0422535211267606","0.0985915492957746"
"872","GBR","1976","242","0.272727272727273","25.1446280991736","176.296943231441","70.6288209606987","1.3801652892562","0.0578512396694215","0.0826446280991736","0.132231404958678"
"873","GBR","1980","219","0.319634703196347","23.5550458715596","176.545871559633","71.1146788990826","1.35159817351598","0.0273972602739726","0.0319634703196347","0.214611872146119"
"874","GBR","1984","337","0.320474777448071","25.2291666666667","176.513432835821","71.3952095808383","1.32344213649852","0.0682492581602374","0.0682492581602374","0.204747774480712"
"875","GBR","1988","345","0.365217391304348","25.7616279069767","177.049707602339","71.812865497076","1.42608695652174","0.11304347826087","0.133333333333333","0.150724637681159"
"876","GBR","1992","371","0.382749326145553","26.1432432432432","177.089673913043","71.3879781420765","1.47978436657682","0.0754716981132075","0.113207547169811","0.129380053908356"
"877","GBR","1996","300","0.386666666666667","27.2441471571906","178.037037037037","73.3198653198653","1.64666666666667","0.1","0.156666666666667","0.0833333333333333"
"878","GBR","2000","310","0.416129032258065","26.8483870967742","178.106796116505","73.2556634304207","1.59032258064516","0.0483870967741935","0.103225806451613","0.174193548387097"
"879","GBR","2004","264","0.390151515151515","26.8257575757576","178.534090909091","73.8598484848485","1.59848484848485","0.106060606060606","0.136363636363636","0.212121212121212"
"880","GBR","2008","304","0.463815789473684","26.0164473684211","177.819078947368","72.4013157894737","1.51973684210526","0.0921052631578947","0.128289473684211","0.25"
"881","GBR","2012","530","0.484905660377358","26.1867924528302","178.937618147448","73.872380952381","1.47358490566038","0.0811320754716981","0.124528301886792","0.224528301886792"
"882","GBS","1996","3","0","26.3333333333333","175","61.3333333333333","1","0","0","0"
"883","GBS","2000","3","0.333333333333333","26.3333333333333","165.5","57.5","1.66666666666667","0","0","0"
"884","GBS","2004","3","0.666666666666667","25","165","60.3333333333333","1.33333333333333","0","0","0"
"885","GBS","2008","3","0.333333333333333","23.6666666666667","168.333333333333","69.6666666666667","1","0","0","0"
"886","GBS","2012","4","0.5","25.75","168.5","68.25","1.5","0","0","0"
"887","GDR","1968","226","0.176991150442478","25.1814159292035","178.079646017699","74.4646017699115","1.28318584070796","0.0530973451327434","0.0663716814159292","0.225663716814159"
"888","GDR","1972","297","0.222222222222222","24.1616161616162","177.454545454545","73.6228956228956","1.28282828282828","0.0774410774410774","0.0909090909090909","0.468013468013468"
"889","GDR","1976","267","0.423220973782772","23.0411985018727","176.494382022472","73.6217228464419","1.28089887640449","0.119850187265918","0.127340823970037","0.677902621722846"
"890","GDR","1980","346","0.358381502890173","23.5606936416185","178.661849710983","74.6676300578035","1.34393063583815","0.190751445086705","0.210982658959538","0.716763005780347"
"891","GDR","1988","259","0.393822393822394","23.9227799227799","180.644787644788","76.3436293436293","1.12355212355212","0.0617760617760618","0.0772200772200772","0.625482625482625"
"892","GEO","1996","34","0.205882352941176","26.4705882352941","176.382352941176","77.2352941176471","1.26470588235294","0.0588235294117647","0.0882352941176471","0.0588235294117647"
"893","GEO","2000","36","0.25","25.4722222222222","174.628571428571","76.3428571428571","1.33333333333333","0.0277777777777778","0.0833333333333333","0.166666666666667"
"894","GEO","2004","32","0.1875","25.03125","175.34375","78.8125","1.59375","0.125","0.1875","0.125"
"895","GEO","2008","35","0.228571428571429","25.6285714285714","176.542857142857","77.4","1.71428571428571","0.0571428571428571","0.0857142857142857","0.171428571428571"
"896","GEO","2012","34","0.176470588235294","25.2352941176471","177.588235294118","79.2058823529412","1.5","0.0882352941176471","0.117647058823529","0.205882352941176"
"897","GEQ","1984","4","0","20","173.75","70.25","1","0","0","0"
"898","GEQ","1988","6","0.333333333333333","22.6666666666667","168.666666666667","65.6666666666667","1.33333333333333","0","0","0"
"899","GEQ","1992","7","0.285714285714286","22","176","77","1.42857142857143","0","0","0"
"900","GEQ","1996","5","0.2","25.2","167","63","1.8","0","0","0"
"901","GEQ","2000","4","0.5","21.5","164.333333333333","56.6666666666667","1","0","0","0"
"902","GEQ","2004","2","0.5","20.5","171.5","65.5","1","0","0","0"
"903","GEQ","2008","3","0.333333333333333","28.6666666666667","162.5","73.3333333333333","1.33333333333333","0","0","0"
